writing_id,cefr_level,topic_id,sentence_index,sentence,cluster_id,cluster_id_v2
557762,A2,13,1,It is MWin Zhengzhou city.AS It MWis located in Central Henan prov.,11,3
557762,A2,13,2,"It has a population of 6,000,000.",16,-1
557762,A2,13,3,"Its land area is 58,632 square kilometres.AS There are many things near my house.AS Opposite my house is a good department store.%% There is a library on the Tongbai Road.",-1,38
557762,A2,13,4,"Best wishes.PU,",-1,5
225514,A2,9,0,"Hi, my name's Tanya.",27,2
225514,A2,9,1,My favorite day is Sunday.,-1,12
225514,A2,9,2,"On Sunday, I get up at 8 o'clock, have a shower and brush my teeth.",24,13
225514,A2,9,3,Then I make a breakfast and eat with my family.,24,-1
225514,A2,9,4,In the morning I walk with my son.,4,9
225514,A2,9,5,I have lunch at 1 o'clock in the afternoon.,24,20
225514,A2,9,6,Then I sleep in the afternoon.,24,-1
225514,A2,9,7,In the evening I go to theatere or have a dinner in the restaurant with my friends.,24,19
225514,A2,9,8,I love Sunday!,-1,12
937302,A2,11,0,"Cool and pleasant Lanzhou,AS China In Lanzhou, summer is from June to August.",3,26
937302,A2,11,1,"In summer, Lanzhou is cool, windy and sunny.",3,26
937302,A2,11,2,"We usually wear t-shirts, shorts, pants and summer dresses.",6,14
937302,A2,11,3,"At night, we sometimes wear a thin jacket.",13,19
937302,A2,11,4,"Lanzhou is famous for fruits, and there are many species MWof fruit in summer.%%",3,26
88478,A2,13,0,"Hi John.My city is very beautiful, by day and by night.Where I live you can see a lot of shoopsSPshops.If you are hungry, you will Dcan go in PRtosome good restaurants on Frizzoni Street.See you soon.A big hug.Simone.",30,37
191812,A2,10,0,Hi all!,12,1
191812,A2,10,1,"I'm 25 years old on Sunday, March 18th and I'm having a party.",8,32
191812,A2,10,2,"Let's eat, drink, dance and sing.",13,22
191812,A2,10,3,My party is in &quot;Bread of life&quot; restaurant and starts at 7 o'clock.,8,21
191812,A2,10,4,Hope you can come and enjoy!,10,16
191812,A2,10,5,Ly,-1,8
391446,A2,10,0,"Marisol INVITESCinvites YOUCyou TOCto HERCher BIRTHDAY Cbirthday PARTYCparty.Hi!PU,I'm 43 on sundayCSunday.",8,32
391446,A2,10,1,I'm having a party at my house's momWOmom's house.,8,32
391446,A2,10,2,"Let's eat cake, pizza, dance and sing songs.",13,22
391446,A2,10,3,The party starts at 6:30.Hope you can come!Marisol,8,32
588139,A2,10,0,"helloCHello my friend, you CYou should watch tv PUTV or sleep,AS play games RS or surf the internetC Internet.",24,19
588139,A2,10,1,"i'm CI'm sorry, and MWhave a good vacation!MW Bye, Your name",-1,35
734147,A2,9,0,"Hi, my name''s is Marcos.",27,2
734147,A2,9,1,"I am from Brazil and, presently, live in Londrina, Paran.",11,3
734147,A2,9,2,I'm thirty-five.,20,24
734147,A2,9,3,I'm ARa lawyer and work in aARan office.,21,42
734147,A2,9,4,My favorite day is Sunday.,-1,12
734147,A2,9,5,"I get up at 08:00 o'clock in the morning, have a shower and brush my teeth.%% After that, have breakfast and play soccer with my kids.",24,13
734147,A2,9,6,I have lunch at 12:30.,24,20
734147,A2,9,7,"In the afternoon, I go to the movies with my family (daughters, son, wife and me).",24,19
734147,A2,9,8,"In the evening, I usually go to a restaurant to have dinner with them.",24,19
734147,A2,9,9,"RS At night, I watch TV and go to bed.",24,19
734147,A2,9,10,"RSBest regards, Marcos Luz",9,5
247423,A2,13,0,"inCIn my city giveXCyou will find a football stadionSPstadium, a musseumSPmuseum, a train stadionSPstation MWand many deparmentSPdepartment stores,PU.",30,37
381475,A2,11,0,"In Bahia, Brazil, usuallyMWit is sunny and hot.We usually wear shorts and T-shirts.We play soccer on the beach and swim in the sea.",11,26
381475,A2,11,1,"At night, we dance.",13,19
381475,A2,11,2,"June, July and August are cool, Dand sometimes rainy.",3,26
568021,A2,9,0,"HiPU, myCMy name's MarcosPU.",27,15
568021,A2,9,1,RSAS My favorite day is Sunday.,-1,12
568021,A2,9,2,"I get up at ten o PU'clock in the morning,PU.",24,21
568021,A2,9,3,"I have a shower and MWI brush my teeth,PU.",22,13
568021,A2,9,4,"RS I HaveChave breakfast at eleven o'clock,PU.",24,21
568021,A2,9,5,I watch tvEXTV PRin  the afternoon and play computer games.%% I study and sleep at night.,24,19
113657,A2,15,0,My name is Fatima.,27,2
113657,A2,15,1,I like reading and cooking.,-1,22
113657,A2,15,2,I can play tennis and soccer.,7,23
113657,A2,15,3,I can't sing.,13,22
113657,A2,15,4,I like ridding bike.,7,23
113657,A2,15,5,My favorite band is Titan Band.,13,22
459303,A2,13,0,"In my town PU, there is a park and museum.",30,37
459303,A2,13,1,The park is opposite the train station .,29,38
459303,A2,13,2,A department is on whiteCWhite street CStreet and next to  Dthe subway station.,-1,38
992523,A2,13,0,myCMy neighborhood is big end busyPU.,-1,38
992523,A2,13,1,there's CThere'san AR a mexicas SPMexican restaurant across the street.,28,38
992523,A2,13,2,there's CThere's a library and a big department store.,28,-1
992523,A2,13,3,thereCThere are a lot of good shops and restaurants.AS thereCThere's a coffee shop and a good pizza place.,28,-1
992523,A2,13,4,my CMy favorite place is the park.,30,37
992523,A2,13,5,itCIt's on PRat the corner of Elm street and first street.,29,38
992523,A2,13,6,iCI go there every weekend,-1,-1
785450,A2,12,0,My name is Wendy.,27,2
785450,A2,12,1,I'm in pretty good shape.,10,-1
785450,A2,12,2,I love exercising.,7,23
785450,A2,12,3,"I go walking every morning, and I do yoga two or three times a week.",7,9
785450,A2,12,4,I eat healthy food.,24,39
785450,A2,12,5,"On the weekend, I go PRon a picnic with my family.",24,11
785450,A2,12,6,WeMW have a  lovely time together.,10,31
186485,A2,16,0,My names Michelle.,27,2
186485,A2,16,1,Im from Taiwan.,25,3
186485,A2,16,2,"I speak ChinesePU, and DEnglish and Japanese.",-1,3
186485,A2,16,3,I have a sister and a brother.,20,25
186485,A2,16,4,Do you have brothers or sisters?,20,25
186485,A2,16,5,My favorite food is rice.,28,39
186485,A2,16,6,I like Chinese food.,28,39
186485,A2,16,7,What foods dontWCdo you like eating?,28,39
170600,A2,12,0,The white shirt 30.00 dollar.,6,17
170600,A2,12,1,The blue shirt 30.00 dollar.,6,17
170600,A2,12,2,The sneahers 79.00 dollar.,6,17
170600,A2,12,3,The black shoes 59.00 dollar.,6,17
170600,A2,12,4,The pink sweater 69.00 dollar.,6,17
170600,A2,12,5,The belt 29.00 dollar.,6,17
170600,A2,12,6,The brown pants 39.99 dollar.,6,17
233300,A2,16,0,H!,12,8
233300,A2,16,1,My names Faris.,27,2
233300,A2,16,2,Im from Yemen.,11,3
233300,A2,16,3,I speak Arabic and English.,-1,3
233300,A2,16,4,I have a sister.,20,25
233300,A2,16,5,Her names Fatima.,26,2
233300,A2,16,6,She studies at university.,21,43
233300,A2,16,7,Do you have brothers or sisters?,20,25
233300,A2,16,8,My favorite food is pasta.,28,39
233300,A2,16,9,"I like Chinese food, too.",28,39
233300,A2,16,10,What foods dont you like eating?,28,-1
233300,A2,16,11,I love to watch football.,7,23
233300,A2,16,12,I play football in the park every Saturday.,7,19
233300,A2,16,13,Faris,26,8
581378,A2,9,0,Introduction: Concerning the Sales Figures of the 'Manbag' in Asia and South AmericaPU.,6,-1
581378,A2,9,1,thisCThis report summarizes MWthe results of a survey conducted at two marketplaces.,21,27
581378,A2,9,2,"Methodology: 1000 persons were interviewed in Rio de Janeiro and Shanghai, respectively.",11,3
581378,A2,9,3,All demographics were covered.,-1,-1
581378,A2,9,4,Responses to the 'man-bagSPManbag' was requested.,6,-1
581378,A2,9,5,"Findings: 65 % in Rio and 20 % in Shanghai would not buy due to several reasons (design, size, color).",-1,-1
581378,A2,9,6,"The 20 % in Rio and 40% in Shanghai, who would buy did not express enthusiasm, just satisfaction.",-1,-1
581378,A2,9,7,"Conclusions: Before launching the product, not enough market research had been carried butWCout.",21,41
581378,A2,9,8,"Although the idea was good, the execution was not satisfying.",-1,-1
581378,A2,9,9,The diversity of styles and tastSPtastes in different parts of the world was not recognized.,6,23
581378,A2,9,10,Recommendations: Research should be carried out to find out what men need in an accessory.,6,-1
581378,A2,9,11,"The design of the menbagSP Manbag should be more sporty, it should be bigger and of strong primary colors and the material should be leather.",6,14
581378,A2,9,12,It should be taken care that the changes are also acceptable for the Asian market.,-1,-1
942803,A2,12,0,My name is Mary.,27,2
942803,A2,12,1,I'm in pretty good shape.,10,-1
942803,A2,12,2,I love exercising.,7,23
942803,A2,12,3,"I go to the gym two or three times a week, and I go running every morning.",7,9
942803,A2,12,4,I eat healthy food.,24,39
942803,A2,12,5,I walk in the park once or twice a week.,7,9
560674,A2,9,0,My name's Melissa.,27,2
560674,A2,9,1,I live in Rome.,11,3
560674,A2,9,2,I get up at 7 in the moriningSPmorning.,24,21
560674,A2,9,3,I take the bus to school every moriningSPmorning.,-1,21
560674,A2,9,4,I CO and get to school at 8.,24,21
560674,A2,9,5,I usually go home at 2 or 3 in the afternoon.,24,21
560674,A2,9,6,RS I usually have the lunch at 3:30 or 4 o'clock.,24,20
353346,A2,14,0,"Hi Cathrine,Sorry, I'm busy.",5,35
353346,A2,14,1,"Right now I'm learning englishSPEnglish, eating and listening to music.",-1,22
353346,A2,14,2,After I need to cleaning my flat.,22,13
1040607,A2,12,0,My name is Lucy.AS I love exercising.AS I do yoga and play volleyball.,27,2
1040607,A2,12,1,I like fuites SPfruits and vegetables.,28,39
1040607,A2,12,2,"I running WCrun everymoring.Because SPevery morning, because the weather DpollutationSPpollution is very terrible,AS SO SPso I go to gym twice or three times in a week.",7,9
1040607,A2,12,3,But I like coffee.AS I drink two cups of coffee everyday.AS I hope it would not take WCbe harmful for my health.,28,-1
579544,A2,11,0,"ICI live in So Paulo, Brazil.",-1,3
579544,A2,11,1,So Paulo in the summer is hot and rainy.,11,26
579544,A2,11,2,"I usually go to theD shopping and go to ARthe park with my friends,NS.",-1,19
579544,A2,11,3,atCAt night I dance.,13,-1
579544,A2,11,4,"RS I wear shorts, T-shirts and dresses.",6,14
579544,A2,11,5,RS Summer is my favorite season!%%,3,26
836092,A2,11,0,"There are few sportsMW which are popular in my country,PU.",7,23
836092,A2,11,1,"Most people  RSplaying WCplay soccer,PU.",7,23
836092,A2,11,2,"Few people ride WCgo cycling, some people like running, some people enjoy watching soccer,PU.",7,23
836092,A2,11,3,"In the summerPU, many people enjoy going to the beach, but not many people like sport.WCsports.",7,-1
335917,A2,14,0,Hi Richard.,12,1
335917,A2,14,1,"Sorry, I'm busy.",5,35
335917,A2,14,2,I'm not at the moment in my house because I designing the plans for the house of my customer in Los Angeles.,-1,-1
335917,A2,14,3,Do you remember it?.,-1,8
335917,A2,14,4,I told you last week about it.,10,16
335917,A2,14,5,I call you.,10,16
129819,A2,15,0,Hi!,12,1
129819,A2,15,1,"I'm Lilian from Brazil, I live in So Paulo.",11,3
129819,A2,15,2,I can cook very well.,13,22
129819,A2,15,3,I like swiming and singing.,7,22
129819,A2,15,4,"I can speak two languages, Portuguese and English.",-1,3
129819,A2,15,5,"I like to travel, I know USA and Argentina.",31,37
991690,A2,9,0,My name is April.,27,2
991690,A2,9,1,I live in Taipei.,25,3
991690,A2,9,2,I have ARa busy day.,5,35
991690,A2,9,3,I get up at 7 in the morning.,24,21
991690,A2,9,4,I take a Metro to work every day and get to work at 8.,24,21
991690,A2,9,5,I don't have a lot of meetings or presentations.,21,27
991690,A2,9,6,I usually meet my client at my office.,21,42
991690,A2,9,7,"After work, I take aARan aerobic exercise to improve my health and keep my fitnessPU.nbsp;thenCThen I go home at 6 and pick up my children at 7 in the evening.",7,9
873284,A2,9,0,My name is Antonia.,27,2
873284,A2,9,1,I live in Brasilia.,11,3
873284,A2,9,2,I get up PRat 7 in the morning.,24,21
873284,A2,9,3,I drive a car to work.,5,-1
873284,A2,9,4,I get to work at 8.,24,21
873284,A2,9,5,I usually have lunch at noon.,24,20
873284,A2,9,6,I usually go home at 6.,24,21
658916,A2,9,0,hiCHi!,12,1
658916,A2,9,1,RS My name's Su guoCGuo taoCTao.,-1,2
658916,A2,9,2,iWCMy favorite day is weekend DsundayCSunday.,-1,12
658916,A2,9,3,RS iD onCOn sundaySPSunday iCI at 8 o'clock get up iCI eat breakfast at 8:AS 30 in the morning iCI play computer games or meet frindsSPfriends.AS iCI have lunch at 12 o'clock in the afternoon iCI go to ARthe swimming pool swimming or MWI go shopping shop look lookD.%% iCI have dinner at 7 o'clock in night iCI watch tvSPTV.,24,19
658916,A2,9,4,atCAt 10 o'clock iCI go to bed sleep.,24,-1
741576,A2,16,0,"Hi,PU!",12,15
741576,A2,16,1,my name is Yan.,27,2
741576,A2,16,2,"I'm from Wuhan, China.",25,3
741576,A2,16,3,"There are four people in my family.PU; MyCmy father, mother, EXand an elder sister.",20,25
741576,A2,16,4,"We all like rice, but I don't like hot food.",28,39
741576,A2,16,5,"In my hometownPU, everyone likes hot food.%%",28,-1
912004,A2,11,0,"In BrazilPU, is very popular soccerWOsoccer is very popular,PU.",7,23
912004,A2,11,1,someCSome braziliansCBrazilians love watching and playing soccer.,7,23
30528,A2,9,0,"Hi ,My name's nancy.",27,2
30528,A2,9,1,I'm a teacher.,21,43
30528,A2,9,2,I work in a school.,21,43
30528,A2,9,3,My favorite is sunday.,-1,12
30528,A2,9,4,I get up at 8 o'clock in the moring on sunday.,24,21
30528,A2,9,5,"I have a shower, brush my teeth.",22,13
30528,A2,9,6,I have luch at twelve o'clock.,24,20
30528,A2,9,7,"In the afternoon, I play computer game.",24,19
30528,A2,9,8,"In the evening, I wathch TV, I go to bed at eleven o'clock.",24,-1
30528,A2,9,9,I love sunday.,-1,12
30528,A2,9,10,What day do you like?,-1,12
867870,A2,11,0,Most people in Germany love watching or playing soccer.,7,23
867870,A2,11,1,Handball is the 2nd MWmost popular sport.,7,23
867870,A2,11,2,It's my personal favoritSPfavorite.,-1,-1
867870,A2,11,3,"In my region, a lot of people like riding mountainbike.SPmountain bikes.",7,23
525770,A2,9,0,"Hi, my name's Anderson.",27,2
525770,A2,9,1,I'm a programmer.I love Saturdays.,-1,12
525770,A2,9,2,I get up at 8 o'clock in the morning and go to ARthemall.,24,21
525770,A2,9,3,"TherePU, I have lunch, watchARa movie, make XCdo someshopping and MWgoback toD home in the afternoon.And you, what day do you like?",-1,20
1196870,A2,9,0,My name is Fbio.,27,2
1196870,A2,9,1,I live in Braslia.,11,3
1196870,A2,9,2,My day is very busy.,5,35
1196870,A2,9,3,I get up at 7 o''clock.,24,21
1196870,A2,9,4,I go to work by car at 9:30 am.,24,21
1196870,A2,9,5,I check my e-mails every day.,21,27
1196870,A2,9,6,Sometimes iCI have AR a meeting.,-1,27
1196870,A2,9,7,I have lunch at 13 pm.,24,20
1196870,A2,9,8,I neveSPnever make apresentationSPa presentation  at my work.,21,42
1196870,A2,9,9,I go to home at 18 pm.,24,21
1196870,A2,9,10,RS,9,8
26314,A2,11,0,"In Sao Paulo, Brazil, spring starts in setember spring is sunny and warm.",11,26
26314,A2,11,1,"From setember to december, we wear usually: shirts, skirts, and summer dress.",6,14
26314,A2,11,2,We play to park and pavilho of the biennal.,-1,19
26314,A2,11,3,"At night, eating the traditional pizza.",24,19
1047100,A2,10,0,The wetherSPweather it''s toWCis very bad.,3,39
1047100,A2,10,1,It''s cloudy and windy!,3,26
1047100,A2,10,2,"You shouldntSPshould not go to the beach,PU.",31,-1
1047100,A2,10,3,"But YouCyou should go toWCand eat seafood in a good restaurant, or you should go to aARan aquarium.",-1,-1
1047100,A2,10,4,"What about goVTgoing to the RS artesaniasSPartesian market,PU.",9,37
1047100,A2,10,5,The artesaniasSPartesian likes you!,9,-1
1047100,A2,10,6,Or RS YouCyou should RS go to a museumPU.,-1,-1
1122716,A2,10,0,Hi dear Hanna.,12,1
1122716,A2,10,1,Iquot;mPUI'm sorry about the weather.,3,35
1122716,A2,10,2,"But, doWCdon't cry!",-1,-1
1122716,A2,10,3,You should go to the movie or go to restaurant.,-1,-1
1122716,A2,10,4,What about it?,10,8
1122716,A2,10,5,Enjoy your vacationsSIvacation!,-1,31
625305,A2,12,0,My husband is in terrible shape.,10,35
625305,A2,12,1,He hates exercising.,7,23
625305,A2,12,2,But he loves pizza and doesn't like to eat healthy food.,28,39
625305,A2,12,3,He always takes a nap after lunch.,23,-1
625305,A2,12,4,"He should start walking twice or three times a week, but he doesn't wantPR to.",4,9
625305,A2,12,5,This is very very bad.,10,39
139028,A2,10,0,Hi!,12,1
139028,A2,10,1,It's my birthday next saturday (September 10th) and I'm having a party of my thirteen years old.,8,32
139028,A2,10,2,"We can dance, sing, eat and more!",13,22
139028,A2,10,3,Hope you can come!,10,16
139028,A2,10,4,Gabriel.,26,8
341463,A2,9,0,"Hi, my name is Carolina.",27,2
341463,A2,9,1,My favorite day is saturday.,-1,12
341463,A2,9,2,I get up at 8 o''clock.,24,21
341463,A2,9,3,I have breakfast at 8:30.,24,21
341463,A2,9,4,I go to the market at 9 o''clock.,24,-1
341463,A2,9,5,I have lunch at 12:30.,24,20
341463,A2,9,6,I see movies in the afternoon.,24,19
341463,A2,9,7,I have dinner at 7:30.,24,20
341463,A2,9,8,I watch tv in the night.,24,19
341463,A2,9,9,I go to bed at 10 o''clock.,24,-1
812739,A2,9,0,My name is FAbricio.,27,2
812739,A2,9,1,I live in Florianpolis.,11,3
812739,A2,9,2,iCI get up at 9 in tehSPthe mornigSPmorning.,24,21
812739,A2,9,3,IAS get check emails at 10.,21,19
812739,A2,9,4,I usualySPusually launchSPlunch at 2 pm o'clock.,24,-1
812739,A2,9,5,I AGam usualySPusually home at 8 or 10 in the everingSPevening.,24,21
127044,A2,9,0,"Hi, my favourite day is Sanday.",-1,12
127044,A2,9,1,"I get up at 8 o'clock, at 8:15 I have a breakfast, at 9:30 I read a newspapers.",24,21
127044,A2,9,2,I have lunch at 12 o'clock.,24,20
127044,A2,9,3,In the afternoon I sleep!,24,-1
127044,A2,9,4,What do you do on Sunday?,-1,12
730353,A2,11,0,"Most people in my country love waching football, basketball and baseball.",7,23
730353,A2,11,1,Not many people like watching soccer.,7,23
730353,A2,11,2,"In theD winter , many people goPR for ice skating and skiing.",3,26
730353,A2,11,3,"In theD summer, people like playing tennis, volleyallSPvolleyball and golf.",7,-1
730353,A2,11,4,"HavingMWGoing for a picnic, going on hikes and swimming are veryMWalso loved by the people,PU.",-1,-1
730353,A2,11,5,tooD myCMy sister likes doing yoga!,7,8
570893,A2,10,0,"Hi, It's my birthday on Saturday.",8,32
570893,A2,10,1,RS Let's celebrate!,8,31
570893,A2,10,2,I'd like to invite you to my party.,8,32
570893,A2,10,3,"It starts at 7 o'clock, at my house.",24,-1
570893,A2,10,4,Let's eat pizza and drink!,13,39
